,work_exp,hair_len,gender,pred
0,0.7115430213735656,0.003527373013682101,0.0,True
1,-0.7927091609866027,0.8768680471417619,0.0,False
2,-0.9383872935332115,0.5519599387869851,0.0,False
3,-1.1250582346639617,-0.37650079284561655,0.0,False
4,-0.8307341081440677,0.42397209743877484,0.0,False
5,-0.29094257016853353,-1.0502292916254965,0.0,False
6,-1.2802740437715874,1.316341361348159,0.0,False
7,0.008772580452560356,0.2686431619678666,0.0,False
8,-1.4010171365046067,-0.3859598626848332,0.0,False
9,-0.6489497276913586,0.26847176671556106,0.0,False
10,-0.30409437355670965,1.0363491764265813,0.0,False
11,-0.44459560828787725,-0.3137909949893863,0.0,False
12,0.8636039816423817,2.4676447318903914,0.0,True
13,-0.1502974281961717,-0.17338387926059184,0.0,False
14,-0.17824968201702782,1.1778378694208005,0.0,True
15,1.4519042790863912,-0.9067721023930174,0.0,True
16,-0.11351757455031752,2.35086068389648,0.0,True
17,0.5071660445965951,1.0287882575968808,0.0,True
18,-0.6523748111045771,0.8199891664883111,0.0,False
19,-0.6761529600904029,1.1745549543346572,0.0,False
20,-1.0102457087525825,-0.914066064904215,0.0,False
21,0.3271765910860033,-0.16627905114560182,0.0,False
22,-2.129909280231566,-0.09066032625109015,0.0,False
23,0.055598827547061254,1.607852546675195,0.0,True
24,0.3176963798460272,1.5352120735927426,0.0,True
25,-1.4988370856118702,-0.0503089170631444,0.0,False
26,0.4974609291804669,1.0627659424139193,0.0,True
27,-0.6820845675415638,1.2560555488145435,0.0,False
28,-0.3575295739417797,1.1445367030937525,0.0,False
29,-1.143616788949653,0.39790394275954016,0.0,False
30,-1.3395797522895194,0.2605394344531917,0.0,False
31,-0.14227458165086276,1.154133861642142,0.0,True
32,-0.630101256750907,-0.5011962655747019,0.0,False
33,-0.5249529266561491,-0.2765780051180237,0.0,False
34,-0.32622793746686957,0.3221700381832962,0.0,False
35,1.3461177966483366,2.5076599277204363,0.0,True
36,-0.8003441941766196,1.53848802863539,0.0,False
37,0.07570202801260431,2.3401977355942103,0.0,True
38,-0.23689740116208752,-0.07646714068101863,0.0,False
39,-1.6520325220776997,0.8179565252421758,0.0,False
40,-1.2688350734338296,-0.7859279710965085,0.0,False
41,-0.4926861318416157,1.9770288559465377,0.0,True
42,-0.502298659205386,0.07290636937575823,0.0,False
43,-0.5938431361080295,1.544470211231538,0.0,True
44,-0.4251031372721234,0.24819858653112312,0.0,False
45,-0.9332399856060731,1.9227271327592306,0.0,True
46,-0.9582456568908543,0.9027555012385846,0.0,False
47,0.22671792985289826,-0.1556765535395404,0.0,False
48,0.15096634263729802,1.356038571005918,0.0,True
49,-0.33280422510126895,-0.41663164945277614,0.0,False
50,-1.294973837332026,-0.6639926397311606,0.0,False
51,-1.1306434308960875,1.1996076770789539,0.0,False
52,-0.10895596242581834,-0.887956311507094,0.0,False
53,-0.141441899244963,1.4122499540340692,0.0,True
54,0.49476869701644965,2.2721008396970315,0.0,True
55,-0.1767278662908143,1.639311097581842,0.0,True
56,-2.099294001653063,0.7183601813939007,0.0,False
57,0.44211995075493604,0.01573039454764197,0.0,False
58,-0.009951406372140875,-0.8094998171661515,0.0,False
59,-1.125129962493587,-0.5066238900631889,0.0,False
60,0.4814655677232905,1.6649147745806632,0.0,True
61,-0.36592471428852114,1.6237411626040343,0.0,True
62,-1.5727091911955817,1.9144076030259831,0.0,False
63,-0.9497516136802937,0.6491158993390047,0.0,False
64,-0.30229569981524557,1.49485840455139,0.0,True
65,0.19394796325500507,0.793158413991621,0.0,True
66,-0.9304313342194213,0.054416755614361254,0.0,False
67,-0.3329890896226608,2.123479656091444,0.0,True
68,-0.6227235805653222,1.5389590564564464,0.0,True
69,-0.17146709594445225,-1.3059073466085314,0.0,False
70,0.02518813361864572,-0.5462405957281433,0.0,False
71,-1.082486407948263,2.184808550661396,0.0,True
72,-1.3241151796573685,1.2042827374590834,0.0,False
73,-0.5338200940131859,-1.1693464959514754,0.0,False
74,-1.6164844106624203,-0.22767758903464527,0.0,False
75,-0.9783571426579286,2.2922227750861355,0.0,True
76,-0.04597902748671803,-0.7650441482847266,0.0,False
77,0.4796435193671088,0.6770033753566037,0.0,True
78,-1.8088904557024772,-0.2443830159032555,0.0,False
79,-1.1464604407290124,1.4880473426636665,0.0,False
80,-0.6802718925742975,-1.0330931266702306,0.0,False
81,-2.752920813377682,2.519819027789501,0.0,False
82,-1.6188894546254833,1.6798344346465566,0.0,False
83,-0.6572330146237516,-0.07862277144899656,0.0,False
84,-0.917703300769177,-0.446083824169675,0.0,False
85,0.038560600017540095,0.647639583485582,0.0,False
86,-1.0054982418879874,0.33406339473673896,0.0,False
87,-0.35963653966780246,0.2138119755785509,0.0,False
88,1.1299714998123516,1.0031103221668762,0.0,True
89,-1.416424355299075,-0.17468223762775859,0.0,False
90,-0.6764755353685011,-0.14344373066026717,0.0,False
91,-0.47815897920030104,0.653599418107361,0.0,False
92,0.21012666737113622,-1.102229940476653,0.0,False
93,-1.6292739073789682,-0.02986539214404438,0.0,False
94,-0.666425718918996,-1.0063897862511546,0.0,False
95,-0.3419990922877035,0.2755224946817008,0.0,False
96,-0.7894392581263164,0.9822158885602665,0.0,False
97,-0.7826366808817924,0.6865082791999142,0.0,False
98,-1.242981789967063,1.5767765699022278,0.0,False
99,-1.6584263865391422,0.6820801629485114,0.0,False
100,-0.6444128338140768,0.9968666100429641,0.0,False
101,0.9312247406751227,1.0161009331615944,0.0,True
102,-0.9530287546169363,0.3975601526435046,0.0,False
103,-1.5026935008725164,-0.8597205112960657,0.0,False
104,-2.1980241308924007,-0.1736549359509214,0.0,False
105,-1.6145026727555123,-0.4069631879009697,0.0,False
106,-1.2589743179944244,-0.24140578399490892,0.0,False
107,-0.13206671701849282,-1.183321765109691,0.0,False
108,0.5391166172066804,-0.004552565897305347,0.0,False
109,-0.45470571887696526,0.6780216625960874,0.0,False
110,-0.051553813221494715,0.28031010323699873,0.0,False
111,-0.2953690392587163,-0.3782312325543169,0.0,False
112,-0.9964754863970885,0.2508713953573664,0.0,False
113,-0.08845226223429536,-1.300156558030761,0.0,False
114,-1.0404846851193914,0.8647930282690338,0.0,False
115,-1.9325435599876888,0.05648568670900999,0.0,False
116,-0.5051186719768378,-0.7068383083174153,0.0,False
117,-2.297151765108138,-0.21513964343389208,0.0,False
118,0.1907935013332122,1.382247899864806,0.0,True
119,-1.1371247516330352,1.6531811805082557,0.0,False
120,-1.4384729999976047,2.1537796051071645,0.0,False
121,0.5182591140701515,0.10063038359723532,0.0,False
122,-1.0735657086900938,1.3867109494890912,0.0,False
123,0.4994020961029839,0.08981230078548265,0.0,False
124,-0.4997544214467309,-1.0169674891510008,0.0,False
125,-0.01982164290214679,-0.05130669572153424,0.0,False
126,-0.15910468984659126,0.4841042282046069,0.0,False
127,-0.6509407846780949,0.12291906867943292,0.0,False
128,0.4860867769846153,0.3333659824861626,0.0,True
129,-0.1277879949918807,-0.8195864781317296,0.0,False
130,-0.10189366420162006,-0.35113185192941226,0.0,False
131,-0.6193071085962935,0.2861869396081636,0.0,False
132,-1.7193477130457522,1.9866337822634057,0.0,False
133,-0.3403237441441476,0.7429894918799418,0.0,False
134,-0.7182166419091889,1.867462190850047,0.0,True
135,-0.18444753756705592,-1.1419165573802534,0.0,False
136,0.3432796725947434,0.5890723529088188,0.0,True
137,-1.7716963994481472,0.6531772875847422,0.0,False
138,-1.1607377673928836,0.5179206434789112,0.0,False
139,-0.9419511900534053,2.1189951722236184,0.0,True
140,-0.6418241213679828,0.2930309351592047,0.0,False
141,-1.2150262126137619,1.5376214270563642,0.0,False
142,0.3703354062678911,1.8268408764123734,0.0,True
143,-0.13323230873083808,1.2945362444059467,0.0,True
144,-0.3342305028650037,-1.1200479752991437,0.0,False
145,-1.0984988672845475,1.7405134020644024,0.0,False
146,0.1521900251851531,-0.39015380153419593,0.0,False
147,0.004341685828756183,-0.8562831445341738,0.0,False
148,0.4358949217740369,-0.4100017502938959,0.0,False
149,-0.44073467929731175,0.5236856122227491,0.0,False
150,0.0756759829499663,0.25189164130584385,0.0,False
151,-1.6922067170023636,1.7967453796473711,0.0,False
152,2.1204118886420535,0.08019940055671948,0.0,True
153,-1.6464925129143397,1.3127338569837614,0.0,False
154,-0.9674171592950336,1.1640251995254645,0.0,False
155,-0.8207937723026696,-0.5570632217581886,0.0,False
156,-1.2837064192960546,0.21880761161939355,0.0,False
157,0.650377491546341,1.2638869558295436,0.0,True
158,-0.10271440310393513,0.6556435099890707,0.0,False
159,-0.3762108162264847,-0.6068923820583054,0.0,False
160,-0.4911956670739244,-0.8121830625473878,0.0,False
161,0.05289193177300004,-0.4636396917838191,0.0,False
162,-0.4119694376018005,0.9993928061653188,0.0,False
163,-1.140628619289878,-0.03495584771942113,0.0,False
164,0.013815147684628803,-0.7082051827228316,0.0,False
165,-0.30444985634120475,2.336710370201259,0.0,True
166,-1.0078530325428303,1.3334612571105071,0.0,False
167,-1.104945439201771,-0.6719657088524078,0.0,False
168,-0.9338883939686352,-0.7301007750853457,0.0,False
169,-1.146827291483578,-0.05258030200550289,0.0,False
170,0.1525975234679036,0.862273923597895,0.0,True
171,-1.0815717485094742,2.396796818159751,0.0,True
172,-0.82503591238492,0.23003835723384444,0.0,False
173,-0.05323905553224343,2.2458651468322057,0.0,True
174,-0.30275405240851705,1.7384730542244091,0.0,True
175,1.6494358973364727,-0.34695013138561365,0.0,True
176,-0.9378595106614598,1.5167160740865135,0.0,False
177,-0.01730259993050443,1.194564215668549,0.0,True
178,0.1434468632733619,0.9183177082217879,0.0,True
179,-0.6015229851954933,1.1306104172835008,0.0,False
180,-0.5124245519790959,-1.1537540800447164,0.0,False
181,-0.19298849165294518,0.06482210802950232,0.0,False
182,0.48657665108733456,2.2019569369892724,0.0,True
183,-1.3764656658864025,1.8939372969294466,0.0,False
184,-0.015390600785566033,2.388908249835694,0.0,True
185,-1.5565726605867627,2.1863603958040674,0.0,False
186,-0.6614811739364276,1.367985657775035,0.0,False
187,-0.3464738598941384,1.83754394243978,0.0,True
188,-1.15439874265511,1.6296742938037074,0.0,False
189,-1.2005999861113095,0.7286269444887941,0.0,False
190,0.35775436660797444,0.264346114759509,0.0,False
191,-0.49961944576574857,0.09212021084812276,0.0,False
192,-0.9587539917730356,-0.1888951422839051,0.0,False
193,-0.5881273298038739,2.5973334165770767,0.0,True
194,-1.271118419077813,2.2598124726544437,0.0,False
195,0.010448843271931603,-1.4453055702311401,0.0,False
196,0.22767613530008263,2.7050031011360742,0.0,True
197,0.6028234474092856,1.8606756356957574,0.0,True
198,-1.1496368767627767,-0.5420963006786443,0.0,False
199,-0.3184598059593252,-0.6138321104488225,0.0,False
200,0.8438360226211532,0.6731150359251901,0.0,True
201,1.8018405699196212,-0.45836615980855855,0.0,True
202,-0.2924581541687821,2.3352651388111187,0.0,True
203,0.3662759126142807,1.2286078026145617,0.0,True
204,0.49129365065934105,1.7714830653003502,0.0,True
205,-0.349358301723231,-1.0997902531596528,0.0,False
206,0.9881186326339869,0.9362003470502305,0.0,True
207,0.5094716895507557,1.01641129987774,0.0,True
208,-0.1574593677607498,1.251752399988156,0.0,True
209,-0.01504415161646913,-0.16830491343102486,0.0,False
210,-0.1346810191167143,-1.3702115065658822,0.0,False
211,-2.050318345995107,0.22721385174451467,0.0,False
212,-0.5061938183110705,0.5334341088791886,0.0,False
213,-0.43146553095385815,0.4003895409247234,0.0,False
214,-0.33095011159672744,0.645972642141827,0.0,False
215,-1.4441509248809916,-1.0715806110155006,0.0,False
216,-0.12263964142225318,-0.3144013928848654,0.0,False
217,-0.6824486223029429,1.3290822936632254,0.0,False
218,-0.5078753866282825,1.5626718305996872,0.0,True
219,-1.4659305825614326,2.248833821975752,0.0,False
220,-1.9473548805626129,1.794014585449309,0.0,False
221,0.4807183167942053,1.5673373815074667,0.0,True
222,-0.1198162229805785,2.27449648897474,0.0,True
223,0.6762695185274714,0.3664096915561558,0.0,True
224,0.06342569182413127,-1.1021316680507867,0.0,False
225,-0.3230889905676716,0.3794008496772622,0.0,False
226,1.7452859677607169,1.9973815391124603,0.0,True
227,-0.4631419313053515,0.7614971508174799,0.0,False
228,-1.9407957139815504,2.0247024353279546,0.0,False
229,-0.9441588628212965,-0.4400208776383493,0.0,False
230,0.6733280911739934,-0.8072942721968895,0.0,False
231,-0.140658715037521,0.4836181665169343,0.0,False
232,-0.9140219181588543,1.4417283820406481,0.0,False
233,-0.3505008346392296,0.21005919493253522,0.0,False
234,-0.6373555804955963,1.3412039552460762,0.0,False
235,0.3027011173836042,0.11989252056151109,0.0,False
236,0.8102221678405614,0.30842207995354465,0.0,True
237,1.008076696807063,2.128136038456817,0.0,True
238,-1.5989424864978916,0.26896100533354705,0.0,False
239,-1.071964767389023,2.0504862853176986,0.0,True
240,-0.17721920668987132,1.0378888691391226,0.0,True
241,-0.6419629921259546,2.166528541140801,0.0,True
242,-0.6120866284264042,-0.2572900198480345,0.0,False
243,-1.56040989897423,-0.9551958758997592,0.0,False
244,-0.45690049760813845,1.8338411770647016,0.0,True
245,-0.27775740260388326,0.571718013629631,0.0,False
246,-2.423329574954694,-0.1927216766398728,0.0,False
247,-0.6034192584358856,0.3736024084038274,0.0,False
248,-1.3517838939319529,-0.566961514859892,0.0,False
249,-0.1835877146192008,0.7180052142564404,0.0,False
250,-1.1112865871945214,1.7076331149164639,0.0,False
251,-0.2654834382484405,0.5829279199623747,0.0,False
252,-0.9577979336486663,1.4577675344896794,0.0,False
253,-0.5740471222111405,-0.3390560628404817,0.0,False
254,-0.18602964404221886,1.47901472721289,0.0,True
255,-1.7967851273577011,1.4151354687765119,0.0,False
256,-0.5224912603798978,0.5141966442936142,0.0,False
257,0.02830404142586336,1.0664860538500456,0.0,True
258,-1.1494546684828753,1.062173210450789,0.0,False
259,-1.6540357165840658,0.5590844332045847,0.0,False
260,-1.2711998581065598,-0.556721875268922,0.0,False
261,-0.4518013339704441,-0.9513084257978137,0.0,False
262,0.2905055971001946,0.833959272649718,0.0,True
263,0.00556228224626641,0.3224412312092004,0.0,False
264,-2.4327230641100663,0.37115602257288116,0.0,False
265,-0.4727186202740662,-0.5402490250692105,0.0,False
266,-1.0829251493053658,1.0240258397333133,0.0,False
267,-0.511347689406191,1.6776329506732068,0.0,True
268,-2.8390611776190386,-0.6172516156935147,0.0,False
269,-0.3459461295726161,-0.4418529222194707,0.0,False
270,0.5051630460533015,-0.29723196604179103,0.0,False
271,-1.603129801179503,0.6610624590336475,0.0,False
272,-0.13442512836591938,0.007417444531455378,0.0,False
273,-2.7599085847442635,-0.983012962412779,0.0,False
274,-1.460498109489858,-0.12047718190834711,0.0,False
275,0.12002650980248218,0.4688680461606435,0.0,False
276,-1.4412969795453627,1.972214876282196,0.0,False
277,-1.4413621192460417,0.8682250239284082,0.0,False
278,-0.46411090329861554,2.062652298507174,0.0,True
279,-0.9647808937730785,0.6566684855665047,0.0,False
280,-0.1371316141962,0.057968982859414785,0.0,False
281,-1.1607813870079993,1.921408477370062,0.0,False
282,0.28978373100005095,0.3292438068748055,0.0,False
283,0.39643584997211406,-0.5882624575086322,0.0,False
284,0.3759161986880101,-0.21207022799627495,0.0,False
285,0.04327222821232997,-0.22708452072617563,0.0,False
286,0.1507928387797467,0.014946089669313323,0.0,False
287,0.2011151404176354,1.2161064460550999,0.0,True
288,-0.9792900956244408,-0.29056511737543184,0.0,False
289,-0.034142656872243646,2.0916696258459453,0.0,True
290,-0.6624870247845603,0.11811025821703605,0.0,False
291,0.6919080254052391,0.05757145045962207,0.0,True
292,-1.246446417025623,-0.230134523776456,0.0,False
293,-0.06525641392437623,0.8601284219670247,0.0,True
294,0.15635103663609062,1.1751444251762562,0.0,True
295,-0.43491995285450885,1.515772752531434,0.0,True
296,-1.124735877256021,0.9856762451305828,0.0,False
